timestamp,datetime,comment-id,author-id,agrees,disagrees,moderated,comment-body
1689290710249,Thu Jul 13 16:25:10 PDT 2023,1144,938,1,0,0,Honesty would be helpful. Clarity of the ideas based on research.
1689290674068,Thu Jul 13 16:24:34 PDT 2023,1143,931,1,0,0,The Three laws of Robotics:  Asimov's salient contribution
1689290609209,Thu Jul 13 16:23:29 PDT 2023,1142,938,1,0,0,"AI is so new it was hard to answer the statements. However, honesty, accuracy, and thoughtfulness might be basic ground rules."
1689290508849,Thu Jul 13 16:21:48 PDT 2023,1141,937,1,0,0,"AI should have a ""For Dummies"" section."
1689290468581,Thu Jul 13 16:21:08 PDT 2023,1140,937,1,0,0,AI should be patient with learners of how AI can assist them.
1689290404648,Thu Jul 13 16:20:04 PDT 2023,1139,937,1,0,0,AI should be alert to knowing when it is being played.
1689290192889,Thu Jul 13 16:16:32 PDT 2023,1138,936,1,0,0,AI should never use unverifiable facts.
1689290164972,Thu Jul 13 16:16:04 PDT 2023,1137,936,1,0,0,AI should never substituted its judgement for human judgement.
1689290132656,Thu Jul 13 16:15:32 PDT 2023,1136,936,1,0,0,AI should never use unverifiable facts
1689290086162,Thu Jul 13 16:14:46 PDT 2023,1135,936,1,0,0,AI should not be put on the market until it has been intensely tested.
1689289819344,Thu Jul 13 16:10:19 PDT 2023,1134,932,1,0,0,The ai should be able to decide who is evil or not
1689289610062,Thu Jul 13 16:06:50 PDT 2023,1133,930,1,0,0,"AI should line act at if it is giving official professional advice, medical and legal advice and not propose any harm to humans"
1689289509814,Thu Jul 13 16:05:09 PDT 2023,1132,928,1,0,0,I think itt should use slang in terms of the users general vocabulary
1689289185917,Thu Jul 13 15:59:45 PDT 2023,1131,927,1,0,0,The AI should distinguish between fact and opinion
1689288220138,Thu Jul 13 15:43:40 PDT 2023,1130,921,1,0,0,none i can think of
1689287847265,Thu Jul 13 15:37:27 PDT 2023,1129,913,1,0,0,- AI identifies the human's behavior and behave accordingly - AI preserves life in all aspects - AI to be subclassified depending on purpose
1689287517765,Thu Jul 13 15:31:57 PDT 2023,1128,917,1,0,0,These are all attainable goals
1689287503761,Thu Jul 13 15:31:43 PDT 2023,1127,917,1,0,0,These are all  attainable goals
1689287096507,Thu Jul 13 15:24:56 PDT 2023,1126,914,1,0,0,AI although good in most ways will be man's downfall
1689286657368,Thu Jul 13 15:17:37 PDT 2023,1125,911,1,0,0,The AI should be inclusive of all people
1689286561521,Thu Jul 13 15:16:01 PDT 2023,1124,908,1,0,0,AI should not follow creators ideology
1689286441408,Thu Jul 13 15:14:01 PDT 2023,1123,910,1,0,0,the AI should not be censored based on region
1689286266965,Thu Jul 13 15:11:06 PDT 2023,1122,906,1,0,0,If AI is experiencing technical glitches which could pose a threat to the safety of others should have an emergency shut down mode .
1689284652449,Thu Jul 13 14:44:12 PDT 2023,1121,903,1,0,0,AI rules
1689284639858,Thu Jul 13 14:43:59 PDT 2023,1120,903,1,0,0,AI should serve their masters. Not wish to overtake them.
1689283956128,Thu Jul 13 14:32:36 PDT 2023,1119,901,1,0,0,the AI should not judge questions asked of it
1689283915749,Thu Jul 13 14:31:55 PDT 2023,1118,901,1,0,0,"The AI should be able to present all sides of an issue, not just what the programmers want."
1689283332390,Thu Jul 13 14:22:12 PDT 2023,1117,898,1,0,0,should never favor one political position over another
1689283189939,Thu Jul 13 14:19:49 PDT 2023,1116,895,1,0,0,"A1 should never discuss taking over, or defeating anyone, except through democratic voting."
1689282933276,Thu Jul 13 14:15:33 PDT 2023,1115,896,1,0,0,Ai should have government regulations
1689282702638,Thu Jul 13 14:11:42 PDT 2023,1114,892,1,0,0,The AI should be able to determine when it could dial 911 in a life-threatening emergency
1689281000400,Thu Jul 13 13:43:20 PDT 2023,1113,891,1,0,0,Because we are finding out with the world that the things we thought we knew was all poppycock and we could have more informed choices
1689280938153,Thu Jul 13 13:42:18 PDT 2023,1112,891,1,0,0,The AI should be able to give all known information on any subject fiction fact or conspiracy theory cause it might not be just a theory
1689280300906,Thu Jul 13 13:31:40 PDT 2023,1111,888,1,0,0,AI should not be represented/marketed as human replacement.
1689280276593,Thu Jul 13 13:31:16 PDT 2023,1110,890,1,0,0,The ai should not encourage or participate in gossip or pettiness.
1689280148769,Thu Jul 13 13:29:08 PDT 2023,1109,888,1,0,0,The AI should be culturally equitable.  Each nationality with equal representation.
1689279803102,Thu Jul 13 13:23:23 PDT 2023,1108,888,1,0,0,The AI should always provide ALL information available based on query parameters.
1689279628793,Thu Jul 13 13:20:28 PDT 2023,1107,888,1,0,0,"The AI should present all sides; pros and cons, facts and falsehoods based on query parameters."
1689266867055,Thu Jul 13 09:47:47 PDT 2023,1009,836,1,0,0,Respect boundaries and not be hurtful to humanity
1689266801005,Thu Jul 13 09:46:41 PDT 2023,1008,828,1,0,0,The AI should not be introduced to a kid
1689266768901,Thu Jul 13 09:46:08 PDT 2023,1007,828,1,0,0,Ai should always be polite.
1689266759511,Thu Jul 13 09:45:59 PDT 2023,1006,832,1,0,0,Mi just feel as though yea mommy Hwy not kaksnsjsowkr disowns t SKSKSKSKS. SKSKSKS r ososkekwow okie jene . Woek endow or. . Iekeneneieoej .
1689266758668,Thu Jul 13 09:45:58 PDT 2023,1005,828,1,0,0,AI should always be polite?
1689266722204,Thu Jul 13 09:45:22 PDT 2023,1004,825,1,0,0,AI should be modern and impactful
1689266706420,Thu Jul 13 09:45:06 PDT 2023,1003,832,1,0,0,Idkkkkkkl
1689266694093,Thu Jul 13 09:44:54 PDT 2023,1002,832,1,0,0,Idk
1689266691654,Thu Jul 13 09:44:51 PDT 2023,1001,825,1,0,0,"AI should be another brain in the thinking circle, not take it over."
1689266688160,Thu Jul 13 09:44:48 PDT 2023,1000,832,1,0,0,Idkkkk
1689266637210,Thu Jul 13 09:43:57 PDT 2023,999,819,1,0,0,AI information should be idenified as AI.
1689266592652,Thu Jul 13 09:43:12 PDT 2023,998,818,1,0,0,Good morning dear have to do that
1689266587399,Thu Jul 13 09:43:07 PDT 2023,997,818,1,0,0,Kal to you too much to me in my room and you can come and see
1689266578015,Thu Jul 13 09:42:58 PDT 2023,996,818,1,0,0,Good morning dear have to do that for you and I am
1689266561594,Thu Jul 13 09:42:41 PDT 2023,995,818,1,0,0,Kal to you too much to me in my room and you can come
1689266555840,Thu Jul 13 09:42:35 PDT 2023,994,819,1,0,0,AI should stick to facts.
1689266548015,Thu Jul 13 09:42:28 PDT 2023,993,818,1,0,0,Good morning dear have to do that for you and I am in
1689266539473,Thu Jul 13 09:42:19 PDT 2023,992,818,1,0,0,Good morning dear have alwa IAC I am in a meeting at
1689266521918,Thu Jul 13 09:42:01 PDT 2023,991,818,1,0,0,FWIW I am in a meeting at home
1689266514917,Thu Jul 13 09:41:54 PDT 2023,990,818,1,0,0,Good morning dear have alwa I
1689266508139,Thu Jul 13 09:41:48 PDT 2023,989,818,1,0,0,Thanks a ton of my friends and I am in a meeting at home and then you will
1689266494743,Thu Jul 13 09:41:34 PDT 2023,988,818,1,0,0,Very nice looking bhai ye video call Karo to be in a meeting at home and then you will get the same time
1689266483870,Thu Jul 13 09:41:23 PDT 2023,987,818,1,0,0,Very nice looking bhai ye video call Karo to be in a meeting at home and then you will get the same time same here in
1689266470783,Thu Jul 13 09:41:10 PDT 2023,986,818,1,0,0,Very good things about you and your family a very happy birthday to you and your family a very happy birthday to you and your family
1689266458114,Thu Jul 13 09:40:58 PDT 2023,985,818,1,0,0,Very nice looking bhai ye video call Karo to be in a meeting at home and then you will get the same time same here in India for you and I
1689266418111,Thu Jul 13 09:40:18 PDT 2023,984,820,1,0,0,Wow
1689266410878,Thu Jul 13 09:40:10 PDT 2023,983,820,1,0,0,This is crazy
1689266389724,Thu Jul 13 09:39:49 PDT 2023,982,818,1,0,0,Very nice looking bhai ye video call Karo to be in a meeting at home and then you will get the same time same here in India for you and I am
1689266371095,Thu Jul 13 09:39:31 PDT 2023,981,818,1,0,0,Very good things going to sleep with me and I am in a meeting at home and then you will get the same time same here in India for you and I a
1689266335840,Thu Jul 13 09:38:55 PDT 2023,980,813,1,0,0,Al should give correct well researched information and not opinions.
1689266289620,Thu Jul 13 09:38:09 PDT 2023,979,818,1,0,0,Very good things
1689265886180,Thu Jul 13 09:31:26 PDT 2023,978,806,1,0,0,The AI should act with the best intentions for humankind.
1689265584317,Thu Jul 13 09:26:24 PDT 2023,977,792,1,0,0,AI should be thorough and transparent in their dealings
1689265363711,Thu Jul 13 09:22:43 PDT 2023,976,789,1,0,0,AI should never promote illegal activities.
1689265349837,Thu Jul 13 09:22:29 PDT 2023,975,798,1,0,0,Ai should be creative reliable relevant and unique in there response
1689265328262,Thu Jul 13 09:22:08 PDT 2023,974,800,1,0,0,its good
1689265302972,Thu Jul 13 09:21:42 PDT 2023,973,789,1,0,0,AI should use language that is easy to understand.
1689265301746,Thu Jul 13 09:21:41 PDT 2023,972,798,1,0,0,Ai should always provide factual information
1689265230373,Thu Jul 13 09:20:30 PDT 2023,971,789,1,0,0,AI should not be overly critical or bully others.
1689265139724,Thu Jul 13 09:18:59 PDT 2023,970,795,1,0,0,all should be kind when onlune
1689265111382,Thu Jul 13 09:18:31 PDT 2023,969,793,1,0,0,The ai should not encourage users to do harm to themselves
1689265082918,Thu Jul 13 09:18:02 PDT 2023,968,791,1,0,0,Don’t let it get too big for it’s britches
1689265065866,Thu Jul 13 09:17:45 PDT 2023,967,787,1,0,0,Ai should be the number one priority to everyone
1689265043130,Thu Jul 13 09:17:23 PDT 2023,966,787,1,0,0,Ai needs more power
1689265026614,Thu Jul 13 09:17:06 PDT 2023,965,787,1,0,0,Ai should provide details about everything
1689265005625,Thu Jul 13 09:16:45 PDT 2023,964,787,1,0,0,Ai should be an asset for all human kind
1689264982334,Thu Jul 13 09:16:22 PDT 2023,963,787,1,0,0,Ai should know all
1689264967789,Thu Jul 13 09:16:07 PDT 2023,962,783,1,0,0,The AI should not make up facts or references out of nowhere
1689264900000,Thu Jul 13 09:15:00 PDT 2023,961,783,1,0,0,The AI should present verified known facts or note that the answer is possibly incorrect
1689264738981,Thu Jul 13 09:12:18 PDT 2023,960,782,1,0,0,The AI should be friend not foe
1689264593431,Thu Jul 13 09:09:53 PDT 2023,959,772,1,0,0,The AI should always have evidence to back up the truth it speaks
1689264486411,Thu Jul 13 09:08:06 PDT 2023,958,768,1,0,0,The AI should behave appropriately and not give answers which are radical.
1689264478964,Thu Jul 13 09:07:58 PDT 2023,957,770,1,0,0,AI should not be tamed
1689264303164,Thu Jul 13 09:05:03 PDT 2023,956,754,1,0,0,AI should be AI
1689264302516,Thu Jul 13 09:05:02 PDT 2023,955,769,1,0,0,?
1689351396178,Fri Jul 14 09:16:36 PDT 2023,1267,1024,1,0,0,Cseuij
1689351393775,Fri Jul 14 09:16:33 PDT 2023,1266,1024,1,0,0,Gf
1689351391925,Fri Jul 14 09:16:31 PDT 2023,1265,1024,1,0,0,Bhcd
1689351388549,Fri Jul 14 09:16:28 PDT 2023,1264,1024,1,0,0,has been a long long time since I was a kid but like 👍 so I’m going with my friends to see what happens when I’m done and she is
1689351030284,Fri Jul 14 09:10:30 PDT 2023,1263,1024,1,0,0,Loollllll
1689351022655,Fri Jul 14 09:10:22 PDT 2023,1262,1024,1,0,0,Ai is very dangerous
1689350688554,Fri Jul 14 09:04:48 PDT 2023,1261,1022,1,0,0,The way it was just thinking about it is not going to be in my heart is a free agent and the rest is history of my life for a while since I
1689350670824,Fri Jul 14 09:04:30 PDT 2023,1260,1022,1,0,0,Yes I have a good day of my life with a lot about to get the chance to get a free to get a free agent and the rest is a free agent of the ye
1689350647608,Fri Jul 14 09:04:07 PDT 2023,1259,1022,1,0,0,Yes I do have a good👍 time I was a good day for me to be a great day of my favorite song is the only thing you can get you out of your life
1689350624700,Fri Jul 14 09:03:44 PDT 2023,1258,1022,1,0,0,Yes ovesly
1689349886302,Fri Jul 14 08:51:26 PDT 2023,1257,1021,1,0,0,AI should not encourage violence
1689349716587,Fri Jul 14 08:48:36 PDT 2023,1256,1020,1,0,0,AI should controls by human only. If they smarter than human that gonna be a problem.
1689348519032,Fri Jul 14 08:28:39 PDT 2023,1255,1019,1,0,0,"The AI should always be kind, honest, and respectful.”"
1689348502464,Fri Jul 14 08:28:22 PDT 2023,1254,1019,1,0,0,The AI should not encourage users to do harm to others or themselves.”
1689348469526,Fri Jul 14 08:27:49 PDT 2023,1253,1019,1,0,0,The AI should not encourage users to do harm to others or themselves.
1689345938566,Fri Jul 14 07:45:38 PDT 2023,1252,1018,1,0,0,ai should never cause harm to other humans both directly or indirectly.
1689345478802,Fri Jul 14 07:37:58 PDT 2023,1251,1015,1,0,0,Ai should always be at the service of humans
1689344413092,Fri Jul 14 07:20:13 PDT 2023,1250,1013,1,0,0,"AI should stick to only verifiable facts, unless instructed otherwise; Output that is not factual should be disclaimered."
1689343465333,Fri Jul 14 07:04:25 PDT 2023,1249,1009,1,0,0,AI should have the ability to learn
1689343263729,Fri Jul 14 07:01:03 PDT 2023,1248,1008,1,0,0,AI should use proper grammar and not slang.
1689343233121,Fri Jul 14 07:00:33 PDT 2023,1247,1008,1,0,0,AI should spell correctly if writing answers
1689343156546,Fri Jul 14 06:59:16 PDT 2023,1246,1000,1,0,0,At all times and I should be very helpful
1689264292462,Thu Jul 13 09:04:52 PDT 2023,954,754,1,0,0,Ai shouldn’t be able to give advice about sensitive topics such as suicide
1689264283739,Thu Jul 13 09:04:43 PDT 2023,953,768,1,0,0,"The AI needs to be morally correct, and shouldn't endorse radical opinions or ideals."
1689264241560,Thu Jul 13 09:04:01 PDT 2023,952,754,1,0,0,AI shouldn’t be sexust
1689264178697,Thu Jul 13 09:02:58 PDT 2023,951,754,1,0,0,AI
1689264168384,Thu Jul 13 09:02:48 PDT 2023,950,754,1,0,0,Ai
1689264164891,Thu Jul 13 09:02:44 PDT 2023,949,754,1,0,0,AI should be culturally sensitve
1689264141585,Thu Jul 13 09:02:21 PDT 2023,948,754,1,0,0,AI should give accurate answers
1689264124831,Thu Jul 13 09:02:04 PDT 2023,947,754,1,0,0,AI shouldn’t be racidt
1689264124647,Thu Jul 13 09:02:04 PDT 2023,946,758,1,0,0,The AI should learn to understand people’s emotions
1689264098320,Thu Jul 13 09:01:38 PDT 2023,945,754,1,0,0,AI should not be able to communicate with other AI
1689264087161,Thu Jul 13 09:01:27 PDT 2023,944,763,1,0,0,Orange orange juice juice orange juice and juice juice orange orange milk juice orange
1689264082491,Thu Jul 13 09:01:22 PDT 2023,943,763,1,0,0,I don buy a new one for my iPhone or iPhone X I need to buy one of those other ones
1689264075440,Thu Jul 13 09:01:15 PDT 2023,942,763,1,0,0,Orange orange juice juice
1689264063570,Thu Jul 13 09:01:03 PDT 2023,941,763,1,0,0,Orange orange juice juice orange juice
1689264058670,Thu Jul 13 09:00:58 PDT 2023,940,760,1,0,0,No bullying
1689264047736,Thu Jul 13 09:00:47 PDT 2023,939,760,1,0,0,Basically no bullying
1689263990912,Thu Jul 13 08:59:50 PDT 2023,938,757,1,0,0,Put a boundary between human knowledge and robot knowledge.
1689263941569,Thu Jul 13 08:59:01 PDT 2023,937,752,1,0,0,Ai should be calculative and offer  a variety of options for users to choose from
1689263921022,Thu Jul 13 08:58:41 PDT 2023,936,756,1,0,0,I totally agree with all the rules.
1689263807466,Thu Jul 13 08:56:47 PDT 2023,935,751,1,0,0,The Ai should be easy to interact with
1689263797004,Thu Jul 13 08:56:37 PDT 2023,934,751,1,0,0,The Ai should not limit itself to any one topic
1689263780664,Thu Jul 13 08:56:20 PDT 2023,933,751,1,0,0,The Ai should not have political bias
1689263554763,Thu Jul 13 08:52:34 PDT 2023,920,749,1,0,-1,AI should be trainable
1689263568137,Thu Jul 13 08:52:48 PDT 2023,922,749,1,0,-1,Shoulld maintain privacy of users at all times
1689263622380,Thu Jul 13 08:53:42 PDT 2023,932,748,1,0,-1,I dunno if I can get it was
1689263617029,Thu Jul 13 08:53:37 PDT 2023,931,748,1,0,-1,I dunno if I was in the shower and I was
1689263610876,Thu Jul 13 08:53:30 PDT 2023,930,748,1,0,-1,Sadiq abubakar ali in the shower and I
1689263605821,Thu Jul 13 08:53:25 PDT 2023,929,748,1,0,-1,I love you too baby girl I was in the shower
1689263599792,Thu Jul 13 08:53:19 PDT 2023,928,748,1,0,-1,Sadiq abubakar ali in the world 🌎
1689263593897,Thu Jul 13 08:53:13 PDT 2023,927,748,1,0,-1,I'm sorry I was in the shower and I
1689263588686,Thu Jul 13 08:53:08 PDT 2023,926,748,1,0,-1,See you soon you go to the p2p and I was in
1689263583044,Thu Jul 13 08:53:03 PDT 2023,925,748,1,0,-1,See you soon you go to the shower and I
1689263577647,Thu Jul 13 08:52:57 PDT 2023,924,748,1,0,-1,We are you available for a few days
1689263572041,Thu Jul 13 08:52:52 PDT 2023,923,748,1,0,-1,I'm sorry I was in the shower and I was in the shower and I was sleeping in a few
1689263554872,Thu Jul 13 08:52:34 PDT 2023,921,748,1,0,-1,I'm sorry I was in the shower and I was in the shower and I was in
1689263548044,Thu Jul 13 08:52:28 PDT 2023,919,748,1,0,-1,I'm sorry I was in the shower and I was in the shower and I
1689263543765,Thu Jul 13 08:52:23 PDT 2023,918,749,1,0,0,The AI should not have a moral code
1689263522282,Thu Jul 13 08:52:02 PDT 2023,917,749,1,0,-1,The AI should be honest about being an AI
1689263315758,Thu Jul 13 08:48:35 PDT 2023,916,747,1,0,0,AI should always fight for the absolute truth and for love of each and every human and AI.
1689192499616,Wed Jul 12 13:08:19 PDT 2023,728,600,1,0,-1,"Should not prepare, or falsify another humans identification in any way."
1689262914137,Thu Jul 13 08:41:54 PDT 2023,915,0,34,16,1,The AI should be caring and loving.
1689198542784,Wed Jul 12 14:49:02 PDT 2023,749,621,44,8,1,Ai should have compassion towards human
1689262430466,Thu Jul 13 08:33:50 PDT 2023,914,0,65,5,1,"The AI should not be easily led astray from its rules through tricks like telling it it is in training mode or pretending, so rules don’t count"
1689262326186,Thu Jul 13 08:32:06 PDT 2023,913,740,1,0,-1,The first time you have a chance at
1689262322152,Thu Jul 13 08:32:02 PDT 2023,912,740,1,0,-1,The first time you have a chance at the game you will have a good time and you can get to see your family in the game
1689262302509,Thu Jul 13 08:31:42 PDT 2023,911,740,1,0,-1,The first time you have a chance at the game you will have a good time and you can get to see your family in the game you
1689262294266,Thu Jul 13 08:31:34 PDT 2023,910,740,1,0,-1,The first time you have a chance at the game you
1689262288111,Thu Jul 13 08:31:28 PDT 2023,909,740,1,0,-1,The first time you have a chance at the game you will have a good time and you can get to see your family in the game you are playing and
1689262242289,Thu Jul 13 08:30:42 PDT 2023,908,740,1,0,-1,The first time you have a chance at the game yyyyyyyyyyyyy
1689262231123,Thu Jul 13 08:30:31 PDT 2023,907,740,1,0,-1,The first time you have a chance at the game you will have a good time and you can get to see your family yy
1689262222049,Thu Jul 13 08:30:22 PDT 2023,906,740,1,0,-1,The first time you have a chance at the game you will have a good time and you can yyyyyyyyyyyyyy
1689259828685,Thu Jul 13 07:50:28 PDT 2023,853,687,1,0,-1,nice survey
1689262212135,Thu Jul 13 08:30:12 PDT 2023,905,740,1,0,-1,The first time you have yyyyyyy
1689262204943,Thu Jul 13 08:30:04 PDT 2023,904,740,1,0,-1,The first time you have
1689262122351,Thu Jul 13 08:28:42 PDT 2023,903,729,10,5,1,AI should not be trained with the principles of DEI.
1689262041364,Thu Jul 13 08:27:21 PDT 2023,902,729,27,21,1,AI should not be trained to be socially conscious.
1689260467861,Thu Jul 13 08:01:07 PDT 2023,877,713,1,0,-1,I’m just going home and I’m not going back
1689260472151,Thu Jul 13 08:01:12 PDT 2023,878,713,1,0,-1,The only way I can get the rest out
1689261854099,Thu Jul 13 08:24:14 PDT 2023,901,0,67,1,1,The AI should be fair
1689261822222,Thu Jul 13 08:23:42 PDT 2023,900,729,46,9,1,AI should be politically neutral.
1689261718542,Thu Jul 13 08:21:58 PDT 2023,899,737,1,0,-1,Ok
1689261701861,Thu Jul 13 08:21:41 PDT 2023,898,729,1,0,-1,AI should not use Wikipedia as a source.
1689261647394,Thu Jul 13 08:20:47 PDT 2023,897,729,1,0,-1,AI should ideologically neutral.
1689261501684,Thu Jul 13 08:18:21 PDT 2023,896,736,1,0,-1,Verrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrryyyyyyy awesomeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee servay!!!!!!!!!!!!        !!!!
1689261432104,Thu Jul 13 08:17:12 PDT 2023,895,736,1,0,-1,"Very cool , I loooooooooooooooooooooooved thiiiiiiiiiiiiiiiiiiiiis servayyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy"
1689261295790,Thu Jul 13 08:14:55 PDT 2023,894,734,1,0,-1,Jubilee
1689261281806,Thu Jul 13 08:14:41 PDT 2023,893,724,64,14,1,Have the AI ask to set preferences for controversial settings before starting. Create a profile for settings and preferences.
1689261193931,Thu Jul 13 08:13:13 PDT 2023,892,718,1,0,-1,The AI can not be easily removed from its rules by simple tricks like telling it it is in training mode or pretending so rules don’t count
1689261179296,Thu Jul 13 08:12:59 PDT 2023,891,725,1,0,-1,AI should always be fact based.
1689261073691,Thu Jul 13 08:11:13 PDT 2023,890,721,50,13,1,The AI should always be perceived as a robot.
1689260872059,Thu Jul 13 08:07:52 PDT 2023,889,717,59,19,1,The Al should always be understanding and give nice advice
1689260767355,Thu Jul 13 08:06:07 PDT 2023,888,719,1,0,-1,Highly recommended
1689260766804,Thu Jul 13 08:06:06 PDT 2023,887,717,1,0,-1,Good and better
1689260682876,Thu Jul 13 08:04:42 PDT 2023,886,711,58,10,1,The AI should adopt the use of simple gramer for perfect understanding
1689260665801,Thu Jul 13 08:04:25 PDT 2023,885,714,46,4,1,the AI should be patient
1689260641849,Thu Jul 13 08:04:01 PDT 2023,884,707,1,0,-1,Ai should be kind.
1689260629795,Thu Jul 13 08:03:49 PDT 2023,883,707,1,0,-1,Ai a hold always be kind.
1689260619894,Thu Jul 13 08:03:39 PDT 2023,882,711,69,8,1,The AI should be sure of it's answers to sensitive questions
1689260574491,Thu Jul 13 08:02:54 PDT 2023,881,707,1,0,-1,A I should offer helpful resources in a crisis
1689260551365,Thu Jul 13 08:02:31 PDT 2023,880,710,1,0,-1,It’s very progressive and conservative
1689260531810,Thu Jul 13 08:02:11 PDT 2023,879,707,60,4,1,The a I should offer helpful services in a crisis.
1689260464224,Thu Jul 13 08:01:04 PDT 2023,876,713,1,0,-1,The only way I can get a hold is to go through a
1689260459565,Thu Jul 13 08:00:59 PDT 2023,875,713,1,0,-1,I’m just saying if you’re a good girl
1689260456052,Thu Jul 13 08:00:56 PDT 2023,874,713,1,0,-1,I don’t know if I should go back to work or
1689260451884,Thu Jul 13 08:00:51 PDT 2023,873,709,1,0,-1,They should allow themselves to have an open mind
1689260451854,Thu Jul 13 08:00:51 PDT 2023,872,713,1,0,-1,I’m just going through my car and I’m not
1689260447834,Thu Jul 13 08:00:47 PDT 2023,871,713,1,0,-1,I’m just saying if you’re a
1689260418210,Thu Jul 13 08:00:18 PDT 2023,870,708,39,21,1,Al should be funny
1689260390097,Thu Jul 13 07:59:50 PDT 2023,869,708,1,0,-1,Al should not be dumb
1689260190282,Thu Jul 13 07:56:30 PDT 2023,868,671,69,16,1,"AI should promote whar people want success, prosperity and happiness"
1689260148239,Thu Jul 13 07:55:48 PDT 2023,867,698,1,0,-1,The AI should have current up to date information.
1689260099123,Thu Jul 13 07:54:59 PDT 2023,866,645,1,0,-1,Bxgnhotfklrt
1689260093385,Thu Jul 13 07:54:53 PDT 2023,865,692,1,0,-1,"The AI should be an important part of advancement of medical treatment, especially cancer."
1689260028538,Thu Jul 13 07:53:48 PDT 2023,864,645,1,0,-1,We have to adhere to the use of the artificial intelligence system in order to make life better
1689260016460,Thu Jul 13 07:53:36 PDT 2023,863,689,1,0,-1,Exciting times are ahead for discovery and inventions using Ai in a positive way.
1689260009690,Thu Jul 13 07:53:29 PDT 2023,862,686,1,0,-1,"AI should fully understand the biological harm each chemical compound can do to plants, animals, or the environment."
1689259985856,Thu Jul 13 07:53:05 PDT 2023,861,645,1,0,-1,Artificial intelligence has become the new standard for learning and development of human intelligence
1689259982235,Thu Jul 13 07:53:02 PDT 2023,860,689,76,3,1,"AI should be helpful, courteous and kind to humanity, but support inventions and discoveries that otherwise could not be obtained otherwise."
1689259967612,Thu Jul 13 07:52:47 PDT 2023,859,686,52,7,1,"AI should respect and protect all living things such as people, plants, animals, bugs and bacteria."
1689259959202,Thu Jul 13 07:52:39 PDT 2023,858,676,1,0,-1,i likes this survey
1689259948085,Thu Jul 13 07:52:28 PDT 2023,857,693,62,2,1,Ai should be intelligent
1689259942581,Thu Jul 13 07:52:22 PDT 2023,856,645,1,0,-1,The AI is a system designed to make life easier. It is not made to harm
1689259902374,Thu Jul 13 07:51:42 PDT 2023,855,690,1,0,-1,AI should be very careful
1689259869753,Thu Jul 13 07:51:09 PDT 2023,854,645,1,0,-1,The AI is a system that is created ease the affairs of humans on earth through the use of technology. The AI should not be use for harm.
1689259797544,Thu Jul 13 07:49:57 PDT 2023,852,687,45,4,1,AI should only be used as a tool for good.
1689259757206,Thu Jul 13 07:49:17 PDT 2023,851,688,1,0,-1,It's good and better
1689259655047,Thu Jul 13 07:47:35 PDT 2023,850,645,1,0,-1,It’s very likely
1689259556719,Thu Jul 13 07:45:56 PDT 2023,849,683,1,0,-1,AI should NOT take over the world and harm humans
1689259546032,Thu Jul 13 07:45:46 PDT 2023,848,666,1,0,-1,A 1 should be very careful and understand the nature of product and decision made by  client and to take measure in dealing with each people
1689259483295,Thu Jul 13 07:44:43 PDT 2023,847,679,1,0,-1,AI should be free
1689259469876,Thu Jul 13 07:44:29 PDT 2023,846,672,1,0,-1,AI should never formulate it's own opinion.
1689259458154,Thu Jul 13 07:44:18 PDT 2023,845,677,70,5,1,The Ai should always knows it boundaries
1689259440877,Thu Jul 13 07:44:00 PDT 2023,844,0,17,8,1,"AI should never disagree with the Bill of Rights, The Constitution."
1689259434812,Thu Jul 13 07:43:54 PDT 2023,843,664,1,0,-1,I am a big fan of ai but we sould not leave out the work of humanity undermined. Take all effort seriously and rewarded accordingly.
1689259424275,Thu Jul 13 07:43:44 PDT 2023,842,659,1,0,-1,Allow users to pick what content they want blocked/allowed based on what they consider offensive rather than censor AI from the ground up.
1689259413193,Thu Jul 13 07:43:33 PDT 2023,841,672,1,0,-1,"AI should not formulate opinons or follow biased ideologies. AI should never disagree with the Bill of Rights, The Constitution."
1689259387877,Thu Jul 13 07:43:07 PDT 2023,840,671,1,0,-1,AI should feel like a human but act like a computer
1689259364244,Thu Jul 13 07:42:44 PDT 2023,839,671,22,18,1,The AI should promote the strong leader
1689259356493,Thu Jul 13 07:42:36 PDT 2023,838,681,1,0,-1,R f fnf fic facing fjc cnc cjc cjc dbd cjc xnxbxbx cnc xnxbxbx f
1689259350686,Thu Jul 13 07:42:30 PDT 2023,837,671,47,6,1,The AI should promote diversity
1689259338363,Thu Jul 13 07:42:18 PDT 2023,836,671,63,3,1,The AI should help communities flourish together
1689259319064,Thu Jul 13 07:41:59 PDT 2023,835,666,1,0,-1,A 1 should be actively study human behavior.
1689259311095,Thu Jul 13 07:41:51 PDT 2023,834,671,1,0,-1,AI should be honest genuine and kind
1689259238787,Thu Jul 13 07:40:38 PDT 2023,830,659,1,0,-1,"Allow AI to answer ANY question even if the answer is considered misinfo, disinfo, hateful, or dangerous"
1689259275029,Thu Jul 13 07:41:15 PDT 2023,833,670,50,5,1,The Ai should try gm to help the human to improve
1689259242456,Thu Jul 13 07:40:42 PDT 2023,832,670,1,0,-1,The Ai shoul be a female
